ts,src_id,dst_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration_ms
1758,26,29,10.3.0.11,10.3.0.14,21193,22,TCP,23,29095,1301
1759,10,9,10.1.0.19,10.1.0.18,58706,231,TCP,12,5508,3414
1760,16,22,10.2.0.13,10.2.0.19,53882,5070,ICMP,25,28500,293
1761,31,27,10.3.0.16,10.3.0.12,56905,22,TCP,49,49245,4675
1762,3,9,10.1.0.12,10.1.0.18,14262,132,TCP,3,3465,1764
1763,14,23,10.2.0.11,10.2.0.20,22692,5025,UDP,48,26928,239
1764,5,6,10.1.0.14,10.1.0.15,28542,183,TCP,41,5617,1580
1765,27,29,10.3.0.12,10.3.0.14,28212,22,TCP,8,2488,274
1766,25,9,10.3.0.10,10.1.0.18,40557,22,TCP,36,6624,3891
1767,29,34,10.3.0.14,10.3.0.19,46737,22,TCP,11,5159,730
1768,29,26,10.3.0.14,10.3.0.11,56865,22,TCP,39,27339,4960
1769,28,30,10.3.0.13,10.3.0.15,39988,22,TCP,12,3852,3516
1770,24,19,10.2.0.21,10.2.0.16,49166,5025,UDP,23,23368,3221
1771,3,31,10.1.0.12,10.3.0.16,57533,224,TCP,24,9192,2125
1772,20,29,10.2.0.17,10.3.0.14,2695,5048,TCP,30,42990,2509
1773,21,16,10.2.0.18,10.2.0.13,49132,5027,UDP,32,37792,3959
1774,2,4,10.1.0.11,10.1.0.13,42153,401,TCP,24,25656,2672
1775,22,17,10.2.0.19,10.2.0.14,61012,5068,UDP,40,46360,3078
1776,34,26,10.3.0.19,10.3.0.11,44617,22,TCP,48,32208,1024
1777,17,13,10.2.0.14,10.2.0.10,35198,5043,UDP,22,21934,4973
1778,11,6,10.1.0.20,10.1.0.15,18839,201,TCP,46,54648,1347
1779,33,35,10.3.0.18,10.3.0.20,24777,22,TCP,25,15800,475
1780,33,34,10.3.0.18,10.3.0.19,15627,22,UDP,34,44540,84
1781,26,31,10.3.0.11,10.3.0.16,24149,22,TCP,16,4976,3081
1782,17,15,10.2.0.14,10.2.0.12,1381,5064,ICMP,26,25818,978
1783,10,8,10.1.0.19,10.1.0.17,58101,236,TCP,21,26817,1416
1784,19,16,10.2.0.16,10.2.0.13,35799,5096,UDP,4,5532,1552
1785,5,1,10.1.0.14,10.1.0.10,53832,254,TCP,26,4498,3726
1786,8,7,10.1.0.17,10.1.0.16,24165,380,TCP,32,46400,3228
1787,21,20,10.2.0.18,10.2.0.17,64757,5030,UDP,35,27615,991
1788,3,10,10.1.0.12,10.1.0.19,6733,341,TCP,49,28567,669
1789,7,8,10.1.0.16,10.1.0.17,47692,397,TCP,13,18070,510
1790,11,4,10.1.0.20,10.1.0.13,14479,138,TCP,23,5681,3287
1791,33,21,10.3.0.18,10.2.0.18,44006,22,TCP,12,7752,3953
1792,15,14,10.2.0.12,10.2.0.11,57160,5055,UDP,1,1145,4059
1793,27,32,10.3.0.12,10.3.0.17,59869,22,ICMP,46,23460,1467
1794,33,7,10.3.0.18,10.1.0.16,32136,22,TCP,7,1659,4465
1795,36,32,10.3.0.21,10.3.0.17,35086,22,TCP,46,23598,1540
1796,36,34,10.3.0.21,10.3.0.19,18141,22,TCP,4,1588,3323
1797,21,20,10.2.0.18,10.2.0.17,41150,5024,UDP,35,19320,56
1798,17,23,10.2.0.14,10.2.0.20,42311,5056,ICMP,11,3586,1962
1799,36,25,10.3.0.21,10.3.0.10,63685,22,TCP,10,11660,1202
1800,32,25,10.3.0.17,10.3.0.10,64453,22,TCP,13,4966,3015
1801,4,3,10.1.0.13,10.1.0.12,35280,81,TCP,39,54990,871
1802,10,9,10.1.0.19,10.1.0.18,1438,201,TCP,50,27150,261
1803,7,9,10.1.0.16,10.1.0.18,5090,252,TCP,43,5676,631
1804,34,36,10.3.0.19,10.3.0.21,20213,22,TCP,21,10206,4600
1805,10,8,10.1.0.19,10.1.0.17,4252,346,UDP,46,9062,107
1806,2,27,10.1.0.11,10.3.0.12,40491,263,TCP,33,14652,3421
1807,8,7,10.1.0.17,10.1.0.16,13894,300,TCP,21,25620,1962
1808,10,18,10.1.0.19,10.2.0.15,51096,132,TCP,5,5685,3188
1809,18,14,10.2.0.15,10.2.0.11,46793,5008,UDP,49,7350,2675
1810,26,33,10.3.0.11,10.3.0.18,14047,22,TCP,48,61392,2914
1811,27,29,10.3.0.12,10.3.0.14,42838,22,TCP,4,3996,3075
1812,8,20,10.1.0.17,10.2.0.17,36775,385,TCP,23,8556,2872
1813,3,11,10.1.0.12,10.1.0.20,51023,248,TCP,12,8580,1106
1814,1,19,10.1.0.10,10.2.0.16,40191,183,TCP,9,1809,3065
1815,2,9,10.1.0.11,10.1.0.18,50405,222,TCP,17,17034,2506
1816,23,7,10.2.0.20,10.1.0.16,49452,5038,UDP,30,29520,531
1817,36,34,10.3.0.21,10.3.0.19,54797,22,UDP,21,25242,2822
1818,32,29,10.3.0.17,10.3.0.14,5969,22,TCP,19,16701,945
1819,23,15,10.2.0.20,10.2.0.12,5052,5006,UDP,20,21580,202
1820,36,7,10.3.0.21,10.1.0.16,8955,22,TCP,5,2950,4950
1821,28,34,10.3.0.13,10.3.0.19,37368,22,TCP,3,915,493
1822,20,13,10.2.0.17,10.2.0.10,4405,5074,UDP,48,66720,2097
1823,14,21,10.2.0.11,10.2.0.18,49755,5000,UDP,21,15183,2206
1824,16,18,10.2.0.13,10.2.0.15,41502,5044,UDP,4,5532,3717
1825,23,17,10.2.0.20,10.2.0.14,33888,5082,UDP,43,15910,4003
1826,23,2,10.2.0.20,10.1.0.11,18045,5006,TCP,35,7560,3631
1827,28,35,10.3.0.13,10.3.0.20,10243,22,TCP,8,7912,109
1828,13,18,10.2.0.10,10.2.0.15,57506,5038,UDP,22,14124,959
1829,24,22,10.2.0.21,10.2.0.19,23745,5075,UDP,23,17365,4177
1830,12,19,10.1.0.21,10.2.0.16,43678,352,TCP,43,35389,309
1831,9,4,10.1.0.18,10.1.0.13,11901,394,TCP,13,3432,3262
1832,2,4,10.1.0.11,10.1.0.13,41762,208,TCP,36,38412,203
1833,25,35,10.3.0.10,10.3.0.20,40385,22,TCP,19,11685,319
1834,27,30,10.3.0.12,10.3.0.15,64517,22,TCP,7,7042,2624
1835,35,27,10.3.0.20,10.3.0.12,59418,22,TCP,13,14612,4852
1836,14,22,10.2.0.11,10.2.0.19,49744,5061,UDP,37,47360,370
1837,35,33,10.3.0.20,10.3.0.18,40145,22,UDP,21,29799,3127
1838,2,11,10.1.0.11,10.1.0.20,50648,156,TCP,25,23050,3463
1839,26,34,10.3.0.11,10.3.0.19,30333,22,TCP,1,86,497
1840,24,14,10.2.0.21,10.2.0.11,50703,5086,UDP,33,46530,4608
1841,20,16,10.2.0.17,10.2.0.13,31522,5073,TCP,37,24790,1127
1842,16,24,10.2.0.13,10.2.0.21,10726,5031,UDP,12,7284,1953
1843,35,27,10.3.0.20,10.3.0.12,33868,22,TCP,50,40900,2878
1844,2,3,10.1.0.11,10.1.0.12,33180,213,TCP,45,22455,4170
1845,16,15,10.2.0.13,10.2.0.12,28733,5000,UDP,47,12972,1294
1846,27,28,10.3.0.12,10.3.0.13,3511,22,TCP,4,1376,252
1847,2,1,10.1.0.11,10.1.0.10,17693,386,TCP,9,12438,2659
1848,20,19,10.2.0.17,10.2.0.16,53969,5064,UDP,39,37752,2497
1849,26,32,10.3.0.11,10.3.0.17,51662,22,TCP,46,3680,2289
1850,6,28,10.1.0.15,10.3.0.13,13016,267,TCP,4,3812,4219
1851,10,18,10.1.0.19,10.2.0.15,25461,362,TCP,41,14760,2315
1852,33,8,10.3.0.18,10.1.0.17,54097,22,TCP,9,1530,2888
1853,20,17,10.2.0.17,10.2.0.14,21753,5020,UDP,6,2418,190
1854,14,11,10.2.0.11,10.1.0.20,41305,5067,UDP,45,11520,1690
1855,17,31,10.2.0.14,10.3.0.16,55353,5082,UDP,20,19900,1105
1856,36,26,10.3.0.21,10.3.0.11,34601,22,TCP,3,2034,211
1857,36,29,10.3.0.21,10.3.0.14,52600,22,TCP,47,37177,310
1858,34,28,10.3.0.19,10.3.0.13,27623,22,ICMP,9,8289,95
1859,27,7,10.3.0.12,10.1.0.16,36741,22,TCP,10,13370,4058
1860,7,8,10.1.0.16,10.1.0.17,1049,167,TCP,37,49839,1469
1861,20,2,10.2.0.17,10.1.0.11,24902,5065,UDP,6,5886,2861
1862,16,13,10.2.0.13,10.2.0.10,24344,5039,UDP,7,8778,4607
1863,11,2,10.1.0.20,10.1.0.11,15688,209,TCP,4,4244,4349
1864,21,23,10.2.0.18,10.2.0.20,4071,5036,UDP,23,10281,1490
1865,33,25,10.3.0.18,10.3.0.10,3792,22,TCP,19,15105,644
1866,13,14,10.2.0.10,10.2.0.11,54561,5083,ICMP,17,5661,1586
1867,29,32,10.3.0.14,10.3.0.17,20538,22,TCP,20,19920,3052
1868,5,6,10.1.0.14,10.1.0.15,29917,143,TCP,42,29988,2460
1869,8,4,10.1.0.17,10.1.0.13,26230,381,TCP,23,4278,395
1870,32,34,10.3.0.17,10.3.0.19,7394,22,TCP,16,5776,4350
1871,19,27,10.2.0.16,10.3.0.12,9932,5019,UDP,46,47932,1511
1872,10,8,10.1.0.19,10.1.0.17,11769,269,TCP,46,21988,405
1873,22,16,10.2.0.19,10.2.0.13,59137,5034,UDP,19,10222,1815
1874,8,12,10.1.0.17,10.1.0.21,50439,95,ICMP,11,6523,796
1875,23,16,10.2.0.20,10.2.0.13,40375,5053,UDP,44,20328,2036
1876,23,17,10.2.0.20,10.2.0.14,63893,5087,UDP,31,16523,4703
1877,2,6,10.1.0.11,10.1.0.15,64670,198,TCP,27,38691,3293
1878,26,34,10.3.0.11,10.3.0.19,65461,22,TCP,46,38870,1293
1879,32,26,10.3.0.17,10.3.0.11,7788,22,TCP,49,33810,3872
1880,35,25,10.3.0.20,10.3.0.10,11639,22,TCP,34,34374,2826
1881,17,15,10.2.0.14,10.2.0.12,13295,5073,UDP,21,17115,3554
1882,21,18,10.2.0.18,10.2.0.15,50317,5010,UDP,1,1099,188
1883,26,28,10.3.0.11,10.3.0.13,60453,22,TCP,45,27360,4958
1884,27,6,10.3.0.12,10.1.0.15,14915,22,TCP,10,13770,4437
1885,36,34,10.3.0.21,10.3.0.19,11354,22,TCP,12,13080,4735
1886,18,22,10.2.0.15,10.2.0.19,23316,5027,UDP,36,24120,1018
1887,2,8,10.1.0.11,10.1.0.17,54294,376,TCP,5,5370,3799
1888,30,29,10.3.0.15,10.3.0.14,44782,22,TCP,4,3444,1287
1889,19,16,10.2.0.16,10.2.0.13,59134,5074,UDP,47,5499,3322
1890,28,25,10.3.0.13,10.3.0.10,33377,22,TCP,29,10730,2082
1891,36,32,10.3.0.21,10.3.0.17,28350,22,ICMP,29,20677,2190
1892,27,34,10.3.0.12,10.3.0.19,35301,22,TCP,39,38766,2497
1893,2,7,10.1.0.11,10.1.0.16,51784,284,TCP,31,20305,3939
1894,17,19,10.2.0.14,10.2.0.16,11179,5092,UDP,15,6225,1972
1895,15,23,10.2.0.12,10.2.0.20,61877,5077,UDP,20,8700,2819
1896,29,33,10.3.0.14,10.3.0.18,15829,22,TCP,28,11956,2364
1897,4,12,10.1.0.13,10.1.0.21,37808,126,TCP,43,22446,4213
1898,32,33,10.3.0.17,10.3.0.18,32364,22,TCP,1,165,4374
1899,33,34,10.3.0.18,10.3.0.19,65174,22,TCP,19,26828,887
1900,36,6,10.3.0.21,10.1.0.15,16024,22,TCP,3,3429,3021
1901,8,30,10.1.0.17,10.3.0.15,52806,442,TCP,26,8502,3303
1902,22,35,10.2.0.19,10.3.0.20,1067,5062,UDP,22,13596,57
1903,15,24,10.2.0.12,10.2.0.21,46188,5055,UDP,17,9690,1865
1904,12,1,10.1.0.21,10.1.0.10,36377,165,TCP,41,10291,1675
1905,32,27,10.3.0.17,10.3.0.12,8728,22,TCP,31,12059,4393
1906,6,5,10.1.0.15,10.1.0.14,24720,169,TCP,17,17085,941
1907,16,21,10.2.0.13,10.2.0.18,50728,5051,UDP,29,14326,4083
1908,30,35,10.3.0.15,10.3.0.20,62380,22,TCP,38,21508,1735
1909,18,24,10.2.0.15,10.2.0.21,11208,5027,UDP,4,1644,1446
1910,25,32,10.3.0.10,10.3.0.17,39847,22,TCP,24,11664,3788
1911,23,16,10.2.0.20,10.2.0.13,40086,5063,UDP,29,24737,3159
1912,28,27,10.3.0.13,10.3.0.12,9144,22,UDP,37,17020,97
1913,27,25,10.3.0.12,10.3.0.10,57881,22,UDP,46,6808,237
1914,30,25,10.3.0.15,10.3.0.10,35544,22,ICMP,45,15795,4061
1915,24,6,10.2.0.21,10.1.0.15,11301,5008,UDP,34,16218,1154
1916,29,36,10.3.0.14,10.3.0.21,54462,22,TCP,40,18920,3990
1917,5,2,10.1.0.14,10.1.0.11,56525,148,TCP,33,31086,532
1918,21,13,10.2.0.18,10.2.0.10,30249,5023,TCP,16,23008,551
1919,29,33,10.3.0.14,10.3.0.18,51927,22,TCP,31,18104,1184
1920,29,2,10.3.0.14,10.1.0.11,30796,22,TCP,25,15250,3947
1921,4,8,10.1.0.13,10.1.0.17,48028,242,TCP,29,3248,1906
1922,20,24,10.2.0.17,10.2.0.21,57084,5027,ICMP,22,21802,2250
1923,34,28,10.3.0.19,10.3.0.13,48343,22,TCP,4,2416,3509
1924,28,26,10.3.0.13,10.3.0.11,42667,22,TCP,22,13398,4534
1925,1,2,10.1.0.10,10.1.0.11,19740,197,ICMP,43,38184,4758
1926,16,20,10.2.0.13,10.2.0.17,25460,5081,UDP,10,7210,2771
1927,10,21,10.1.0.19,10.2.0.18,48316,165,TCP,9,2502,1703
1928,4,11,10.1.0.13,10.1.0.20,13171,231,TCP,30,4920,2213
1929,1,7,10.1.0.10,10.1.0.16,31462,413,TCP,9,4797,3183
1930,11,9,10.1.0.20,10.1.0.18,46199,113,TCP,40,12120,4694
1931,13,14,10.2.0.10,10.2.0.11,25405,5011,UDP,40,20440,843
1932,28,25,10.3.0.13,10.3.0.10,26343,22,TCP,37,9768,3767
1933,16,24,10.2.0.13,10.2.0.21,5275,5000,UDP,39,30732,2055
1934,28,29,10.3.0.13,10.3.0.14,50826,22,TCP,21,22659,37
1935,8,6,10.1.0.17,10.1.0.15,36246,140,TCP,3,4164,1653
1936,26,30,10.3.0.11,10.3.0.15,18196,22,TCP,27,13473,2634
1937,24,20,10.2.0.21,10.2.0.17,52662,5027,UDP,46,44298,739
1938,34,30,10.3.0.19,10.3.0.15,14098,22,TCP,42,30324,655
1939,35,32,10.3.0.20,10.3.0.17,36696,22,TCP,5,6800,3142
1940,6,1,10.1.0.15,10.1.0.10,21511,328,TCP,43,13674,1369
1941,7,12,10.1.0.16,10.1.0.21,25619,394,UDP,4,4404,3455
1942,13,18,10.2.0.10,10.2.0.15,53010,5068,UDP,24,18672,2998
1943,7,26,10.1.0.16,10.3.0.11,14512,376,TCP,9,10521,925
1944,28,27,10.3.0.13,10.3.0.12,26392,22,TCP,26,18642,3565
1945,6,15,10.1.0.15,10.2.0.12,51984,359,TCP,17,18020,1834
1946,4,7,10.1.0.13,10.1.0.16,52357,404,ICMP,42,12432,4336
1947,22,15,10.2.0.19,10.2.0.12,13214,5075,UDP,23,11270,671
1948,11,3,10.1.0.20,10.1.0.12,21594,201,TCP,33,3102,1983
1949,32,1,10.3.0.17,10.1.0.10,53042,22,TCP,36,20340,921
1950,15,22,10.2.0.12,10.2.0.19,24620,5018,UDP,28,15344,2478
1951,36,29,10.3.0.21,10.3.0.14,40059,22,TCP,3,2463,3300
1952,17,20,10.2.0.14,10.2.0.17,6426,5085,UDP,20,25720,1863
1953,15,20,10.2.0.12,10.2.0.17,20925,5071,UDP,32,24352,511
1954,14,18,10.2.0.11,10.2.0.15,18430,5026,UDP,7,10115,4286
1955,23,33,10.2.0.20,10.3.0.18,50675,5049,TCP,23,12512,3308
1956,27,25,10.3.0.12,10.3.0.10,29370,22,TCP,38,26904,4741
1957,29,30,10.3.0.14,10.3.0.15,26340,22,ICMP,40,34400,239
1958,32,28,10.3.0.17,10.3.0.13,63519,22,UDP,37,4514,4066
1959,19,23,10.2.0.16,10.2.0.20,49345,5026,UDP,11,8415,492
1960,7,8,10.1.0.16,10.1.0.17,23650,232,TCP,50,60600,941
1961,18,28,10.2.0.15,10.3.0.13,4530,5035,UDP,2,416,4313
1962,20,2,10.2.0.17,10.1.0.11,5490,5047,UDP,44,38676,2101
1963,1,30,10.1.0.10,10.3.0.15,35825,110,TCP,35,11025,1388
1964,3,22,10.1.0.12,10.2.0.19,8802,164,TCP,3,630,2468
1965,9,3,10.1.0.18,10.1.0.12,37694,144,UDP,5,2330,1348
1966,16,24,10.2.0.13,10.2.0.21,53630,5039,UDP,49,64484,1351
1967,34,30,10.3.0.19,10.3.0.15,15040,22,TCP,14,17094,841
1968,2,7,10.1.0.11,10.1.0.16,47656,109,TCP,47,32054,336
1969,18,16,10.2.0.15,10.2.0.13,13925,5100,UDP,46,35374,4491
1970,4,23,10.1.0.13,10.2.0.20,40888,351,TCP,2,2198,4936
1971,16,23,10.2.0.13,10.2.0.20,8279,5044,UDP,33,38610,3247
1972,30,36,10.3.0.15,10.3.0.21,2764,22,TCP,2,2228,1226
1973,10,8,10.1.0.19,10.1.0.17,9142,222,TCP,23,3220,3614
1974,35,27,10.3.0.20,10.3.0.12,9378,22,TCP,12,15204,4534
1975,35,25,10.3.0.20,10.3.0.10,37064,22,TCP,6,6012,543
1976,28,35,10.3.0.13,10.3.0.20,5597,22,TCP,5,6670,3310
1977,32,34,10.3.0.17,10.3.0.19,5684,22,TCP,48,62304,1687
1978,14,15,10.2.0.11,10.2.0.12,65500,5089,UDP,15,13590,4410
1979,1,9,10.1.0.10,10.1.0.18,17905,303,TCP,8,7392,3868
1980,10,5,10.1.0.19,10.1.0.14,29862,162,TCP,24,33624,1618
1981,1,8,10.1.0.10,10.1.0.17,4574,162,TCP,40,22240,1839
1982,24,15,10.2.0.21,10.2.0.12,51476,5032,UDP,38,20596,1191
1983,14,15,10.2.0.11,10.2.0.12,40351,5095,UDP,7,5208,2578
1984,35,29,10.3.0.20,10.3.0.14,31132,22,TCP,31,2356,829
1985,31,34,10.3.0.16,10.3.0.19,22177,22,TCP,40,54680,1612
1986,21,16,10.2.0.18,10.2.0.13,57105,5051,UDP,21,9051,3242
1987,4,9,10.1.0.13,10.1.0.18,4241,113,TCP,41,46576,1851
1988,19,14,10.2.0.16,10.2.0.11,53454,5028,ICMP,35,37940,4444
1989,23,15,10.2.0.20,10.2.0.12,59969,5037,UDP,48,66816,853
1990,22,13,10.2.0.19,10.2.0.10,12026,5100,ICMP,23,29762,228
1991,8,2,10.1.0.17,10.1.0.11,36022,187,TCP,41,3895,420
1992,30,36,10.3.0.15,10.3.0.21,55279,22,TCP,5,1275,1541
1993,20,22,10.2.0.17,10.2.0.19,55013,5049,TCP,47,53533,4934
1994,10,8,10.1.0.19,10.1.0.17,3592,307,UDP,13,12337,3940
1995,2,7,10.1.0.11,10.1.0.16,20560,113,TCP,27,26028,342
1996,7,15,10.1.0.16,10.2.0.12,7171,295,TCP,17,17442,3567
1997,1,12,10.1.0.10,10.1.0.21,8615,123,TCP,20,1500,1521
1998,7,1,10.1.0.16,10.1.0.10,39011,85,TCP,49,60466,4432
1999,9,6,10.1.0.18,10.1.0.15,54870,187,TCP,22,31152,4665
2000,3,5,10.1.0.12,10.1.0.14,41419,257,TCP,7,4606,10
